H_trial,H_headFront_x,H_headFront_y,H_headFront_z,H_neck_x,H_neck_y,H_neck_z,H_lowerBack_x,H_lowerBack_y,H_lowerBack_z,H_leftWrist_x,H_leftWrist_y,H_leftWrist_z,H_leftShoulder_x,H_leftShoulder_y,H_leftShoulder_z,H_leftElbow_x,H_leftElbow_y,H_leftElbow_z,s_1,s_2,s_3,s_4
1,-71.82922363,-625.3190918,1960.812134,43.6151123,-685.9332886,1865.311646,-302.7890625,-365.2954102,2016.881348,-90.3237915,-631.2381592,1964.857178,-99.34631348,-804.2857666,1929.360352,-75.70526123,-862.7025146,2108.537354,1,1,1,0
1,-70.63671875,-626.4364624,1957.398926,45.28027344,-686.5540161,1866.666748,-316.18396,-362.1714478,2015.766724,-88.59899902,-632.6586304,1964.207397,-99.55126953,-799.9385986,1928.102539,-82.90826416,-845.0552979,2108.345459,1,1,1,0
1,-70.58392334,-627.0296021,1958.262451,45.47015381,-685.4770508,1865.656982,-311.286438,-360.1607666,2015.049927,-89.33239746,-634.2719116,1963.052246,-103.3043213,-795.6744385,1925.002197,-93.64233398,-826.1135254,2101.506348,1,1,1,0
1,-69.89849854,-621.2277222,1959.525635,45.74371338,-686.6496582,1866.045776,-308.6282043,-356.0491333,2014.373291,-87.74645996,-630.3212891,1963.225586,-96.72570801,-803.3867188,1929.867554,-86.7197876,-833.5911865,2112.437988,1,1,1,0
1,-70.20184326,-624.1495361,1958.533203,46.26733398,-686.4384766,1865.873779,-309.3988647,-360.2670898,2018.290527,-88.91461182,-633.456543,1963.140503,-101.5407104,-797.9049072,1926.02478,-96.08538818,-822.885498,2106.138428,1,1,1,0
1,-73.41894531,-615.598877,1956.82251,46.99053955,-680.458252,1862.363037,-310.2208252,-347.5872192,2015.756592,-87.42053223,-625.4335938,1954.185059,-100.5269165,-786.7495117,1924.179443,-39.32086182,-894.8026123,2119.399902,1,1,1,0
1,-76.89520264,-606.133606,1949.942139,47.5892334,-679.4758911,1862.331177,-323.6055298,-357.3309326,2025.903809,-92.34661865,-617.9311523,1948.188354,-103.625,-780.5626221,1922.811768,-41.32214355,-901.5731201,2117.564453,1,1,1,0
1,-78.95983887,-611.114563,1955.825806,43.05566406,-682.0037842,1864.342529,-308.2472534,-341.3223267,2011.320068,-94.71643066,-620.5335693,1961.640381,-105.9026489,-791.0385742,1927.833984,-62.11645508,-892.6939087,2152.861328,1,1,1,0
1,-77.55932617,-613.8381958,1957.68042,42.04742432,-679.1046143,1863.761597,-312.0356445,-346.5994873,2014.825928,-94.61773682,-621.78125,1964.196777,-107.5653687,-786.7657471,1928.675537,-61.44842529,-889.9279175,2145.740234,1,1,1,0
1,-75.33227539,-624.6185303,1959.420044,42.9887085,-683.4262695,1862.819458,-315.3723145,-358.5596924,2016.142822,-90.89892578,-632.8894653,1962.677856,-100.2128906,-798.3757935,1929.321777,-87.58886719,-852.2312012,2105.934082,1,1,1,0
1,-74.199646,-618.9294434,1950.083008,44.0090332,-679.8652954,1861.274536,-327.6428223,-366.6751709,2022.210938,-94.10534668,-625.1229248,1947.106812,-113.0856934,-778.2662354,1921.716064,-73.28601074,-872.4015503,2094.169434,1,1,1,0
1,-79.57189941,-615.5064697,1958.058228,43.03668213,-677.6400146,1861.006348,-325.8266602,-359.4313965,2020.336182,-95.21337891,-623.5599365,1952.92627,-113.3476563,-778.5539551,1919.25647,-72.49365234,-860.2800903,2086.061035,1,1,1,0
1,-102.8232422,-610.5341187,1940.286133,42.83959961,-686.5952148,1863.143311,-342.5129395,-373.9273682,2027.615234,-109.6190186,-622.0089722,1945.156372,-116.1460571,-779.1756592,1918.286621,-57.29589844,-871.6778564,2093.070801,1,1,1,0
1,-98.32806396,-607.8700562,1951.982056,41.33294678,-680.6907959,1862.784546,-335.9403381,-368.6392822,2026.306885,-108.5870972,-619.2709351,1953.511719,-123.2381592,-771.647522,1916.000366,-79.13244629,-866.3157349,2091.552246,1,1,1,0
1,-88.51367188,-606.6793823,1946.969482,42.41864014,-682.8397217,1860.236816,-320.7062988,-354.0131226,2011.222656,-103.6914063,-620.0526123,1945.573975,-115.4743652,-779.8786011,1924.555176,-69.1461792,-862.2312012,2097.766113,1,1,1,0
1,-101.2874756,-601.1102905,1936.864502,41.57177734,-681.4918823,1858.700562,-308.3637695,-319.2804565,2013.168945,-113.3151855,-610.6574707,1936.012207,-121.0744629,-773.6026611,1921.515625,-65.54907227,-853.1154785,2105.679443,1,1,1,0
1,-93.59869385,-599.0518799,1932.429688,41.47808838,-676.7721558,1856.083984,-296.2088318,-333.7897339,2018.398438,-110.1137085,-610.3242188,1933.061523,-125.1712646,-765.244873,1914.355225,-87.46185303,-834.0250854,2082.812012,1,1,1,0
1,-98.23364258,-606.6917725,1934.391602,40.81524658,-670.9675293,1854.371826,-313.8318787,-313.5971069,2012.228027,-116.8535156,-614.8759155,1935.200684,-128.2501221,-767.2255859,1916.491455,-104.3869019,-832.5804443,2068.797119,1,1,1,0
1,-99.31945801,-603.6303101,1931.192627,40.86828613,-668.9607544,1852.959473,-313.4423523,-336.3939819,2014.927002,-116.5889282,-613.3201294,1935.229614,-132.5373535,-761.9640503,1911.85083,-105.065918,-834.6013794,2083.23877,1,1,1,0
1,-115.1889038,-593.7490234,1926.185303,34.9375,-669.0769043,1846.652344,-318.8111267,-314.9205322,2019.151611,-126.9645386,-604.296814,1923.099609,-142.4797974,-760.833374,1904.434814,-101.1977539,-816.9509277,2064.065186,1,1,1,0
1,-113.9627686,-597.1677856,1935.051514,32.65704346,-665.4619141,1845.62793,-313.5638123,-305.3190308,2022.622803,-126.5635986,-606.3859253,1929.039307,-139.6088257,-764.0631104,1905.250366,-99.41448975,-801.260498,2064.313965,1,1,1,0
1,-117.0257568,-594.9555664,1929.579102,29.19165039,-666.6549683,1844.471924,-313.4408569,-302.4356079,2037.720947,-130.8428345,-600.6029663,1921.768799,-143.1047363,-755.845459,1903.845947,-113.3772583,-781.7302856,2051.379395,1,1,1,0
1,-106.8109131,-586.7744751,1922.645752,19.92034912,-676.2554932,1843.838013,-312.7127686,-299.7872314,2030.68042,-125.8621826,-599.1160889,1915.011719,-148.6298828,-741.8255615,1895.254395,-134.8427734,-775.1918945,2036.875244,1,1,1,0
1,-125.5452271,-605.0427246,1925.042725,17.71154785,-671.1117554,1842.538086,-310.7658081,-303.2174683,2044.18042,-140.6136475,-610.7280884,1923.485107,-151.6808472,-752.1115723,1901.066162,-139.0429688,-792.8575439,2052.000977,1,1,1,0
1,-118.5542603,-608.2072754,1927.969727,12.67944336,-665.2374268,1840.950562,-317.0865173,-316.2334595,2058.801758,-140.097168,-613.6375122,1927.723267,-153.1219482,-747.8013916,1896.952393,-172.1560059,-782.803833,2064.218018,1,1,1,0
1,-117.9519043,-587.149292,1925.521606,6.559997559,-666.2849121,1838.569824,-312.407135,-319.6331177,2040.114746,-135.3687134,-599.4627075,1925.05957,-155.149353,-750.5595703,1904.425293,-183.4755249,-797.7253418,2078.939941,1,1,1,0
1,-112.102356,-591.4589844,1923.814209,-0.07220459,-665.6465454,1836.044312,-318.7220154,-304.309021,2053.84082,-134.0028687,-601.0657349,1922.908447,-163.8273315,-737.1144409,1899.203735,-185.647522,-748.7852783,2053.378906,1,1,1,0
1,-122.0724487,-610.1557007,1936.023193,-8.788085938,-667.550415,1836.228394,-326.5131226,-309.4996948,2034.203003,-134.0167847,-612.0770264,1929.148071,-162.6288757,-744.8624268,1897.940308,-146.7585449,-741.8905029,2025.138306,1,1,1,0
1,-147.057312,-625.8026123,1978.735962,-17.32043457,-661.258667,1838.381958,-278.3814087,-422.5966797,2088.856445,-169.1501465,-622.5238037,1977.74585,-168.4614258,-752.4351807,1900.428711,-226.150177,-780.8190918,2116.458008,1,1,1,0
1,-173.6482544,-611.9993286,2000.126465,-20.8795166,-667.1035156,1841.721436,-323.8635254,-314.4356689,2043.252808,-194.2492065,-621.6016846,1990.829468,-164.1085205,-752.2985229,1891.449707,-208.2750244,-788.7405396,2095.55835,1,1,1,0
1,-156.4262085,-619.4020386,2000.177124,-23.80560303,-661.0488281,1836.823975,-317.8563843,-310.5826416,2051.696289,-182.4918823,-615.4344482,1991.813477,-181.0599365,-742.5077515,1900.863037,-214.8101501,-741.7537842,2039.744629,1,1,1,0
1,-171.5620117,-628.8554077,2013.191162,-26.0043335,-657.6973267,1827.949951,-329.838562,-326.6463013,2041.053223,-190.0963745,-624.6412964,2015.668457,-188.8572388,-726.8586426,1887.69043,-185.140625,-723.8329468,2075.337646,1,1,1,0
1,-184.1834717,-616.0205078,1990.758057,-33.89147949,-662.1242065,1825.03125,-323.2978516,-308.2634888,2053.834961,-199.6929321,-616.6271362,1989.511841,-197.7832031,-726.9543457,1890.64917,-190.3008423,-777.8557129,2046.515991,1,1,1,0
1,-160.482666,-566.9772339,1919.315918,-46.83410645,-664.4256592,1821.180298,-338.684021,-314.427124,2047.020508,-171.8572388,-571.6014404,1913.850098,-202.9490356,-717.9860229,1881.0802,-220.2352295,-615.0065308,1982.224243,1,1,1,0
1,-188.130249,-567.8213501,1893.418945,-56.74450684,-665.2838135,1818.033081,-336.6850281,-302.3445435,2046.426758,-186.0874023,-571.5110474,1900.517456,-214.5679321,-709.2562256,1873.763794,-198.6387329,-626.7793579,2002.688477,1,1,1,0
1,-173.1051025,-563.9750977,1897.144287,-62.27404785,-669.2336426,1813.407227,-337.3670349,-305.4705811,2030.763672,-180.9589233,-565.1414795,1890.911865,-214.401001,-718.6048584,1875.953613,-202.6609497,-607.7246094,1944.027832,1,1,1,0
1,-177.0313721,-565.6925659,1908.184204,-69.08544922,-667.1589966,1810.636597,-337.6533203,-305.7891235,2040.159668,-185.6117554,-569.1973877,1903.526123,-223.6155396,-705.5076294,1866.262451,-201.9655762,-626.3197632,1982.445557,1,1,1,0
1,-211.053772,-573.5407715,1902.182251,-77.14398193,-668.2937622,1815.270264,-340.7459717,-304.4940186,2072.461914,-209.2410889,-573.6612549,1907.327637,-232.6983948,-708.0166016,1863.151245,-175.9630127,-622.2791138,1976.649658,1,1,1,0
1,-208.5030518,-611.239563,1920.477051,-65.86669922,-650.7357178,1805.14502,-331.6808472,-308.0814819,2022.487549,-215.4537354,-614.9120483,1928.67981,-240.6782227,-721.5392456,1857.139038,-197.0328979,-829.0817871,1999.143799,1,1,1,0
1,-217.6171265,-626.8422852,1970.517822,-80.52423096,-662.8002319,1808.077271,-347.4887085,-291.3843994,2057.275635,-228.5248413,-626.1057129,1960.199707,-247.7581787,-721.916626,1856.665649,-229.1359863,-666.3932495,1984.977905,1,1,1,0
1,-223.4365845,-625.067627,1973.87561,-88.3182373,-658.7124023,1804.241699,-349.5177612,-292.7801514,2059.383789,-235.4467163,-623.4261475,1962.663818,-255.0118408,-715.3483887,1854.015991,-260.2802429,-720.6477051,2000.412842,1,1,1,0
1,-228.9078979,-614.536499,1963.922729,-95.48516846,-651.3154907,1797.707397,-349.9222107,-294.5820313,2067.665039,-240.5574341,-614.6450195,1960.823242,-261.8544312,-710.2093506,1854.716187,-271.1748352,-771.6134033,2118.947266,1,1,1,0
1,-233.8847656,-611.9622803,1980.422852,-103.3135986,-645.5146484,1793.413818,-350.0849304,-287.2470093,2056.594727,-244.456665,-613.1408691,1973.02832,-266.6000977,-700.0328369,1845.490112,-243.1213989,-681.7001953,2003.678955,1,1,1,0
1,-239.2592773,-597.9567871,1976.793457,-109.342041,-645.0808105,1795.103027,-348.2240601,-273.0981445,2049.937012,-250.8894043,-601.7785034,1973.606445,-272.5294189,-699.6904907,1847.005127,-247.6438599,-689.0889893,2010.340332,1,1,1,0
1,-243.9187622,-578.4716187,1969.596558,-119.644104,-635.6738892,1792.166504,-359.1199646,-271.8547974,2054.782227,-256.7244873,-586.8526001,1967.568115,-276.1574097,-701.4526367,1849.930664,-245.8980713,-703.6018066,2002.248291,1,1,1,0
1,-235.8380127,-567.4189453,1959.035889,-116.2920532,-627.673645,1787.668091,-358.0788879,-275.4530029,2056.405518,-258.8632202,-565.5305176,1956.75708,-286.5341797,-684.8696899,1838.866577,-257.496582,-686.3295898,1983.76123,1,1,1,0
1,-239.6954956,-534.5249023,1938.405518,-137.9219971,-625.2969971,1786.57312,-349.875,-274.7749634,2055.593506,-264.0931396,-542.0812378,1945.106201,-295.1221313,-680.4625244,1837.294067,-287.7993774,-695.2683105,2024.828003,1,1,1,0
1,-268.7976074,-539.3787842,1947.606079,-135.7496338,-618.5891113,1780.873657,-365.7308655,-284.4074097,2071.537598,-288.6948242,-547.4227905,1946.685913,-305.3068848,-672.0940552,1839.577026,-252.4297485,-674.3519897,1988.889648,1,1,1,0
1,-270.274353,-538.8284302,1939.326416,-147.104187,-616.6099854,1782.862061,-371.5544739,-288.0663452,2073.523438,-295.098877,-543.6280518,1941.539795,-311.5203857,-675.47052,1838.30542,-318.7025146,-652.0297241,1999.687012,1,1,1,0
1,-272.4462891,-513.0056763,1922.456787,-151.3919067,-621.5286255,1778,-372.2624512,-279.84021,2078.05957,-298.3752441,-520.5812988,1922.136841,-314.9833984,-677.2163086,1841.720581,-318.5822754,-655.1293335,1999.297607,1,1,1,0
1,-276.1130981,-524.8830566,1927.77832,-168.4073486,-609.9317627,1776.592773,-374.0160522,-278.2557983,2072.039551,-297.6625366,-533.9255371,1929.355225,-320.1723633,-676.15979,1840.94165,-351.2626648,-730.8457642,2076.565186,1,1,1,0
1,-281.7244873,-521.2208862,1932.487793,-176.690979,-607.7287598,1774.610229,-378.1282043,-273.5438232,2069.606934,-302.6624146,-522.1292114,1927.868408,-323.6703491,-670.557312,1834.800537,-360.7842712,-688.0769043,2039.41687,1,1,1,0
1,-280.0093384,-504.9832153,1921.890015,-179.1590576,-600.9860229,1773.037842,-375.1379089,-272.6934814,2073.923828,-298.4576416,-512.0748901,1921.940186,-330.8280945,-680.6487427,1848.164551,-361.19104,-697.4042969,2054.730957,1,1,1,0
1,-288.5732422,-516.2770996,1927.398193,-185.3549194,-600.2625732,1770.270386,-379.623291,-273.8756104,2079.700928,-307.6268921,-518.9202881,1924.30481,-334.519165,-673.3416748,1839.063843,-351.4424438,-650.887085,2004.502808,1,1,1,0
1,-291.5713501,-516.4353638,1921.906006,-189.4594116,-603.3613892,1769.990112,-380.8609924,-277.2129517,2081.080078,-308.4724731,-520.1860962,1919.621094,-337.5744019,-673.6882324,1838.038086,-367.6123047,-665.2010498,2018.910522,1,1,1,0
1,-299.447998,-519.8900146,1926.817139,-197.461731,-609.7044678,1767.870483,-386.8648682,-269.1010132,2082.995361,-316.5297852,-523.2918701,1924.56543,-345.1417847,-667.3116455,1832.481567,-363.9255066,-664.1005249,1998.181885,1,1,1,0
2,-351.8458252,-235.3478394,2018.989014,-252.9680786,-275.7232666,1816.772949,-333.390564,-78.4710083,2274.478027,-361.8557129,-228.081665,2024.634521,-421.3345032,-300.4941711,1880.609985,-426.361145,-384.7128906,2155.815918,1,1,1,1
2,-351.0953369,-237.0683594,2011.716675,-254.3609009,-271.7289124,1814.07666,-332.8598022,-77.01513672,2263.470215,-362.5141602,-228.8312378,2017.246094,-420.8012695,-300.5989075,1881.286133,-426.4969788,-392.9030151,2149.55542,1,1,1,1
2,-357.9628906,-225.3255005,2008.454956,-253.0437622,-269.4021912,1814.542603,-344.3529053,-76.52557373,2262.689453,-366.6571045,-218.5230713,2013.936035,-419.4057007,-296.3563232,1877.413208,-428.8021851,-378.8178711,2137.280762,1,1,1,1
2,-349.0286255,-237.1696167,2020.701538,-252.3981323,-269.0136108,1814.213623,-340.1502075,-80.8404541,2269.512207,-362.8873901,-226.8803711,2022.945313,-421.1543274,-297.3248291,1878.386841,-428.2583923,-383.6103821,2139.579346,1,1,1,1
2,-346.9836426,-246.4060669,2031.782471,-242.085144,-277.1642456,1821.25769,-332.6038208,-76.68572998,2281.760254,-356.0227661,-235.8654785,2036.407349,-416.0429077,-298.8485107,1880.436035,-434.7972412,-371.3912048,2126.390381,1,1,1,1
2,-347.6846313,-246.1947021,2023.97168,-243.0213013,-273.1442871,1816.830444,-331.2455444,-73.03826904,2266.410156,-357.427124,-236.3498535,2028.858276,-417.2233276,-299.2495117,1876.285767,-434.2641907,-377.9538269,2121.342529,1,1,1,1
2,-349.0153809,-246.8685913,2026.372803,-242.6151733,-274.3762207,1816.953369,-334.0964355,-72.15936279,2266.607178,-357.4126587,-236.3883667,2030.278198,-415.0619507,-298.8660889,1875.587158,-432.6011658,-363.5602722,2096.839355,1,1,1,1
2,-346.2727661,-246.3378906,2023.751953,-243.78479,-272.5866699,1817.212891,-335.1651611,-72.546875,2266.981201,-356.4022827,-237.9032593,2028.019043,-416.3670654,-299.5935974,1878.208618,-434.7122498,-366.0432129,2088.483887,1,1,1,1
2,-338.8967285,-252.9899902,2032.117432,-239.539856,-272.9290161,1820.604004,-333.9318848,-77.42028809,2267.980713,-347.786499,-245.5106201,2035.70459,-412.2780151,-305.0072327,1880.011719,-426.5553284,-378.7928162,2093.317383,1,1,1,1
2,-343.2000732,-249.7913818,2022.348145,-243.9006958,-268.8907471,1819.883057,-338.3758545,-70.92193604,2263.114502,-354.9500122,-238.9464722,2028.881226,-416.4262085,-301.085144,1877.580444,-423.1157227,-335.7901306,2064.61377,1,1,1,1
2,-338.8905029,-252.4017944,2025.364746,-242.0992432,-269.0292969,1820.891357,-344.0200195,-73.46374512,2265.784424,-353.4234009,-240.2738647,2031.031128,-414.8273315,-306.3266602,1878.330444,-402.3049316,-295.6056824,2041.944336,1,1,1,1
2,-331.6109009,-252.0594482,2030.6073,-240.246521,-271.994751,1823.766357,-343.8227539,-72.64764404,2262.735352,-349.4084473,-241.463501,2034.631836,-411.9209595,-312.1802063,1880.46228,-402.7134399,-307.3885498,2056.196045,1,1,1,1
2,-339.5631104,-245.1873779,2035.257324,-239.0946045,-271.5264282,1825.188354,-344.8833618,-73.27923584,2272.156738,-351.868103,-235.6317749,2040.867432,-409.0305481,-313.3300781,1879.892822,-396.3326111,-293.8780823,2069.950439,1,1,1,1
2,-342.1917725,-240.8139648,2034.921143,-237.8114014,-268.9451904,1825.671143,-342.1868286,-72.84265137,2270.614746,-351.5366211,-237.1393433,2040.872192,-405.2753601,-310.7474365,1879.72583,-409.1295776,-351.3559265,2067.802734,1,1,1,1
2,-339.7485352,-256.6312256,2031.791992,-238.6425171,-275.8202515,1822.457886,-345.3571777,-74.32818604,2249.050781,-356.3082886,-247.8043213,2031.856689,-408.7352295,-315.1746826,1880.840698,-396.49646,-321.0758362,2054.401855,1,1,1,1
2,-340.7284546,-257.5031738,2031.865967,-237.2255859,-278.1514282,1823.564575,-339.1077271,-73.8112793,2249.094238,-358.0147705,-250.0403442,2031.818604,-403.7950439,-316.3382263,1879.779175,-391.6797485,-324.2316895,2052.81958,1,1,1,1
2,-341.5018921,-255.5196533,2028.529053,-234.503479,-281.9523926,1824.014648,-340.6221924,-73.7600708,2249.987549,-354.9764404,-251.1813354,2029.87793,-400.9935913,-315.4259033,1879.561035,-380.6609497,-324.3329468,2057.003906,1,1,1,1
2,-339.1495972,-259.835083,2030.801514,-232.4005127,-282.8108521,1822.77063,-337.9266357,-74.88647461,2249.20166,-353.1237183,-253.8293457,2031.190674,-401.4821777,-313.8088989,1878.760254,-378.6771851,-321.739563,2055.140625,1,1,1,1
2,-341.7299194,-259.4527588,2032.004395,-231.2125854,-285.5690308,1823.111328,-337.6951904,-76.92907715,2249.480957,-354.3607178,-255.9221191,2032.685303,-400.8644104,-319.7299194,1881.036377,-385.6584473,-327.2209473,2062.027832,1,1,1,1
2,-335.2699585,-266.9796753,2030.441406,-228.2828979,-289.3667603,1824.803711,-338.8827515,-70.50354004,2245.75293,-350.7797852,-260.9637451,2031.80957,-397.9188232,-323.382843,1881.492432,-386.6542969,-317.5342712,2062.041016,1,1,1,1
2,-335.8308105,-267.5790405,2030.038086,-228.0070801,-290.9662476,1824.320435,-332.6327515,-80.418396,2255.554199,-351.6568604,-259.4996338,2030.969116,-399.8198242,-325.3712769,1882.193481,-391.3032532,-316.8081665,2044.526855,1,1,1,1
2,-330.6060791,-266.1651611,2034.878418,-225.854187,-295.2077637,1826.473877,-330.5630493,-81.56390381,2255.494385,-349.5181885,-257.1083984,2031.232544,-399.7065125,-333.7166138,1884.636597,-382.1028442,-307.7573242,2036.666992,1,1,1,1
2,-323.6889038,-275.152771,2036.464233,-222.0969849,-298.4625854,1822.720215,-333.5477905,-69.34405518,2239.442383,-342.727356,-264.5181885,2030.911377,-391.7644958,-333.6679688,1886.984619,-374.954895,-267.9154663,2023.619995,1,1,1,1
2,-326.9119263,-269.4544067,2035.505859,-221.5852051,-305.7548218,1826.007935,-331.1762695,-75.09033203,2249.211426,-343.37146,-260.7896729,2030.298584,-389.0449524,-342.0463867,1887.69873,-380.328125,-267.630188,2012.115723,1,1,1,1
2,-330.6343384,-264.7041626,2047.963745,-221.3973999,-311.6303711,1826.03833,-335.0577393,-82.3626709,2265.70459,-343.6780396,-258.4629517,2041.606079,-384.6439514,-353.1057129,1891.546387,-380.5709229,-329.0423279,2034.278442,1,1,1,1
2,-328.8297729,-260.6428833,2026.071533,-223.3779297,-311.4488525,1824.971802,-331.1271973,-81.10375977,2238.406738,-349.633606,-255.4345703,2021.671631,-385.8034668,-361.5969238,1895.000244,-391.4949341,-385.1073914,2042.385254,1,1,1,1
2,-324.2751465,-267.0923462,2022.704834,-220.380249,-316.3899841,1822.418091,-337.0447998,-80.54376221,2225.26416,-343.3565063,-263.526001,2016.052246,-382.6417542,-363.2022095,1901.515991,-392.7155457,-379.1766357,2025.692383,1,1,1,1
2,-314.8661499,-277.2697754,2032.963135,-220.3063354,-318.8526611,1824.408447,-344.756897,-75.70910645,2227.014648,-335.2077637,-273.463562,2025.664063,-384.8612671,-362.0467529,1901.737793,-383.6773987,-361.0107117,2031.437256,1,1,1,1
2,-295.6960449,-416.4047852,2091.119141,-219.3818359,-338.0122681,1836.302246,-343.6311035,-93.41687012,2256.354736,-307.8428345,-407.9752197,2088.317871,-371.3078613,-388.5548096,1909.255493,-356.2980347,-597.1522217,2095.222412,1,1,1,1
